"Country","Year","Sector","Site","Station","benthic_name","benthic_category","mean_cover","sd_cover","number_replicates","zone","level","level1_code","level2_code","station2","ID","Latitude","Longitude"
"Kenya",2001,NA,"Kiunga_MNR","Ch._Magogoni","Algae-macro/fleshy","AMAC","0.2",0.4,"10",NA,1,"AMAC",NA,"Ch._Magogoni","Kiunga_MNR Ch._magogoni",-1.89175,41.42866667
"Kenya",2001,NA,"Kiunga_MNR","Ch._Magogoni","Dead Standing coral","DC","0",0,"10",NA,1,"DC",NA,"Ch._Magogoni","Kiunga_MNR Ch._magogoni",-1.89175,41.42866667
"Kenya",2001,NA,"Kiunga_MNR","Ch._Magogoni","Bare substrate","BS","0",0,"10",NA,1,"BS",NA,"Ch._Magogoni","Kiunga_MNR Ch._magogoni",-1.89175,41.42866667
"Kenya",2001,NA,"Kiunga_MNR","Ch._Magogoni","Rubble","RUB","1.5",1.8,"10",NA,1,"RUB",NA,"Ch._Magogoni","Kiunga_MNR Ch._magogoni",-1.89175,41.42866667
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","3.1",3.6,"6",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","0",0,"6",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","0",0,"6",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","57",45.3,"6",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","0",0,"6",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","2.5",4.2,"6",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","34.5",44.6,"6",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",1999,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","0",0,"6",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","0.7",0.7,"4",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","13.7",1.4,"4",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","10.7",3.6,"4",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","62.3",4.3,"4",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","0.6",0.4,"4",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","0",0,"4",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","0",0,"4",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2000,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","1.5",1.8,"4",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","2",3.4,"10",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","15",6.7,"10",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","13.6",7.2,"10",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","58",16.3,"10",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","1.5",3.3,"10",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","0",0,"10",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","3.9",6.4,"10",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2001,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","1.1",1.6,"10",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","2.5",NA,"1",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","20.5",NA,"1",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","0",NA,"1",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","42.2",NA,"1",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","0",NA,"1",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","8.7",NA,"1",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","0.6",NA,"1",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2004,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","1.9",NA,"1",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","0.1",0.3,"6",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","18.1",7.5,"6",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","0.1",0.3,"6",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","54.7",8.9,"6",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","14.7",6.1,"6",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","0",0,"6",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","0",0,"6",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","0",0,"6",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","0.4",0.7,"6",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","0.5",1.3,"6",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","0.1",0.3,"6",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","50.9",7,"6",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","0",0,"6",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","0",0,"6",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","0",0,"6",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","0.4",1,"6",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","0.5",0.7,"2",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","0",0,"2",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","1.5",2.1,"2",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","54",14.1,"2",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","4",2.8,"2",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","0",0,"2",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","0",0,"2",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2007,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","0",0,"2",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Coral","HC","2.7",5.3,"10",NA,1,"HC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-coralline","ACOR","0.1",0.3,"10",NA,1,"ACOR",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-Halimeda","AHAL","0",0,"10",NA,1,"AHAL",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-turf","ATRF","82.5",10,"10",NA,1,"ATRF",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Algae-macro/fleshy","AMAC","0.7",1.1,"10",NA,1,"AMAC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Dead Standing coral","DC","0",0,"10",NA,1,"DC",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Bare substrate","BS","0",0,"10",NA,1,"BS",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2008,NA,"Kiunga_MNR","Ch._Mongo_Shariff","Rubble","RUB","0.3",0.9,"10",NA,1,"RUB",NA,"Ch._Mongo_Shariff","Kiunga_MNR Ch._Mongo_Shariff",-1.86775,41.4496
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Coral","HC","0.1",0.3,"6",NA,1,"HC",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-coralline","ACOR","10.1",5.8,"6",NA,1,"ACOR",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-Halimeda","AHAL","36.8",7,"6",NA,1,"AHAL",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-turf","ATRF","31.1",12.8,"6",NA,1,"ATRF",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-macro/fleshy","AMAC","14.9",8.5,"6",NA,1,"AMAC",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Dead Standing coral","DC","0",0,"6",NA,1,"DC",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Bare substrate","BS","0",0,"6",NA,1,"BS",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2005,NA,"Kiunga_MNR","Ch._Mvundeni","Rubble","RUB","0",0,"6",NA,1,"RUB",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Coral","HC","4.5",2.7,"6",NA,1,"HC",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-coralline","ACOR","8.3",4.2,"6",NA,1,"ACOR",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-Halimeda","AHAL","30.3",6.9,"6",NA,1,"AHAL",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-turf","ATRF","44.9",4.7,"6",NA,1,"ATRF",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Algae-macro/fleshy","AMAC","2.4",1,"6",NA,1,"AMAC",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Dead Standing coral","DC","0",0,"6",NA,1,"DC",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Bare substrate","BS","0",0,"6",NA,1,"BS",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2006,NA,"Kiunga_MNR","Ch._Mvundeni","Rubble","RUB","0.1",0.3,"6",NA,1,"RUB",NA,"Ch._Mvundeni","Kiunga_MNR Ch._Mvundeni",-1.934333333,41.3913
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Coral","HC","0",0,"2",NA,1,"HC",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Algae-coralline","ACOR","4",2.8,"2",NA,1,"ACOR",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Algae-Halimeda","AHAL","15.3",7.4,"2",NA,1,"AHAL",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Algae-turf","ATRF","18.3",13.1,"2",NA,1,"ATRF",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Algae-macro/fleshy","AMAC","48.3",1.8,"2",NA,1,"AMAC",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Dead Standing coral","DC","0",0,"2",NA,1,"DC",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Bare substrate","BS","13.5",6.4,"2",NA,1,"BS",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Kenya",2001,NA,"Kiunga_MNR","Ch._Sudhi","Rubble","RUB","0",0,"2",NA,1,"RUB",NA,"Ch._Sudhi","Kiunga_MNR Ch._Sudhi",-1.80559,41.47402
"Seychelles",2014,NA,"Cosmoledo","Cha-C","Algae-macro/fleshy","AMAC","0",NA,NA,"C",1,"AMAC",NA,"Cha-C C","Cosmoledo Cha-C",-9.74947,47.62425
"Seychelles",2014,NA,"Cosmoledo","Cha-C","Coral","HC","5",NA,NA,"C",1,"HC",NA,"Cha-C C","Cosmoledo Cha-C",-9.74947,47.62425
"Seychelles",2014,NA,"Cosmoledo","Cha-E","Algae-macro/fleshy","AMAC","0",NA,NA,"C",1,"AMAC",NA,"Cha-E C","Cosmoledo Cha-E",-9.75728,47.62298
"Seychelles",2014,NA,"Cosmoledo","Cha-E","Coral","HC","1",NA,NA,"C",1,"HC",NA,"Cha-E C","Cosmoledo Cha-E",-9.75728,47.62298
"Tanzania",1992,NA,"Zanzibar","Changuu","Algae-coralline","ACOR","1",NA,NA,NA,1,"ACOR",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1992,NA,"Zanzibar","Changuu","Algae-macro/fleshy","AMAC","0",NA,NA,NA,1,"AMAC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1992,NA,"Zanzibar","Changuu","Bare substrate","BS","24",NA,NA,NA,1,"BS",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1992,NA,"Zanzibar","Changuu","Dead Standing coral","DC","3",NA,NA,NA,1,"DC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1992,NA,"Zanzibar","Changuu","Coral","HC","69",NA,NA,NA,1,"HC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1992,NA,"Zanzibar","Changuu","Soft coral","SC","2",NA,NA,NA,1,"SC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1992,NA,"Zanzibar","Changuu","Spongy","SPG","0",NA,NA,NA,1,"SPG",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Algae-coralline","ACOR","1",NA,NA,NA,1,"ACOR",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Algae-macro/fleshy","AMAC","1",NA,NA,NA,1,"AMAC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Bare substrate","BS","20",NA,NA,NA,1,"BS",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Dead Standing coral","DC","14",NA,NA,NA,1,"DC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Coral","HC","60",NA,NA,NA,1,"HC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Soft coral","SC","2",NA,NA,NA,1,"SC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1994,NA,"Zanzibar","Changuu","Spongy","SPG","0",NA,NA,NA,1,"SPG",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Algae-coralline","ACOR","1",NA,NA,NA,1,"ACOR",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Algae-macro/fleshy","AMAC","10",NA,NA,NA,1,"AMAC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Bare substrate","BS","16",NA,NA,NA,1,"BS",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Dead Standing coral","DC","13",NA,NA,NA,1,"DC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Coral","HC","55",NA,NA,NA,1,"HC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Soft coral","SC","2",NA,NA,NA,1,"SC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1996,NA,"Zanzibar","Changuu","Spongy","SPG","0",NA,NA,NA,1,"SPG",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Algae-coralline","ACOR","0",NA,NA,NA,1,"ACOR",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Algae-macro/fleshy","AMAC","0",NA,NA,NA,1,"AMAC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Bare substrate","BS","38",NA,NA,NA,1,"BS",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Dead Standing coral","DC","9",NA,NA,NA,1,"DC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Coral","HC","50",NA,NA,NA,1,"HC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Soft coral","SC","1",NA,NA,NA,1,"SC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1997,NA,"Zanzibar","Changuu","Spongy","SPG","0",NA,NA,NA,1,"SPG",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1998,NA,"Zanzibar","Changuu","Algae-coralline","ACOR","0",NA,NA,NA,1,"ACOR",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1998,NA,"Zanzibar","Changuu","Algae-macro/fleshy","AMAC","4",NA,NA,NA,1,"AMAC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1998,NA,"Zanzibar","Changuu","Bare substrate","BS","34",NA,NA,NA,1,"BS",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
"Tanzania",1998,NA,"Zanzibar","Changuu","Dead Standing coral","DC","10",NA,NA,NA,1,"DC",NA,"Changuu","Zanzibar Changuu",-6.06522,39.10053
